student_id,semester_number,term_year,course_code,credits,grade_points
49,4,Spring 2025,CSCI 22032,3,3.0
49,4,Spring 2025,CSCI 22042,3,3.0
49,4,Spring 2025,CSCI 22052,3,2.7
49,4,Spring 2025,CSCI 22062,3,2.7
49,4,Spring 2025,CSCI 22082,3,3.0
49,4,Spring 2025,MGMT 22012,3,3.0
49,4,Spring 2025,CSCI 22072,3,3.0
50,1,Fall 2023,CSCI 11014,3,2.3
50,1,Fall 2023,CSCI 11023,3,2.3
50,1,Fall 2023,CSCI 11032,3,2.7
50,1,Fall 2023,CSCI 11042,3,2.7
50,1,Fall 2023,CSCI 11052,3,2.3
50,1,Fall 2023,CSCI 11062,3,2.3
50,1,Fall 2023,DELT 13302,3,2.3
50,1,Fall 2023,CSCI 11072,3,3.0
50,2,Spring 2024,CSCI 12013,3,2.7
50,2,Spring 2024,CSCI 12022,3,3.0
50,2,Spring 2024,CSCI 12033,3,2.0
50,2,Spring 2024,CSCI 12042,3,2.3
50,2,Spring 2024,CSCI 12052,3,2.3
50,2,Spring 2024,CSCI 12063,3,2.3
50,3,Fall 2024,CSCI 21013,3,2.7
50,3,Fall 2024,CSCI 21023,3,2.0
50,3,Fall 2024,CSCI 21033,3,2.0
50,3,Fall 2024,CSCI 21042,3,2.3
50,3,Fall 2024,CSCI 21052,3,3.0
50,3,Fall 2024,CSCI 21062,3,3.0
50,3,Fall 2024,CSCI 23072,3,2.7
50,3,Fall 2024,DELT 21212,3,2.7
50,3,Fall 2024,MGMT 21012,3,3.0
50,4,Spring 2025,CSCI 22012,3,2.7
50,4,Spring 2025,CSCI 22022,3,2.3
50,4,Spring 2025,CSCI 22032,3,2.3
50,4,Spring 2025,CSCI 22042,3,2.7
50,4,Spring 2025,CSCI 22052,3,3.0
50,4,Spring 2025,CSCI 22062,3,3.0
50,4,Spring 2025,CSCI 22082,3,2.0
50,4,Spring 2025,MGMT 22012,3,3.0
50,4,Spring 2025,CSCI 22072,3,3.7
51,1,Fall 2024,CSCI 11014,3,2.7
51,1,Fall 2024,CSCI 11023,3,3.0
51,1,Fall 2024,CSCI 11032,3,3.3
51,1,Fall 2024,CSCI 11042,3,3.0
51,1,Fall 2024,CSCI 11052,3,2.3
51,1,Fall 2024,CSCI 11062,3,2.0
51,1,Fall 2024,DELT 13302,3,2.3
51,1,Fall 2024,CSCI 11072,2,2.3
51,2,Spring 2025,CSCI 12013,3,2.0
51,2,Spring 2025,CSCI 12022,3,3.0
51,2,Spring 2025,CSCI 12033,3,2.0
51,2,Spring 2025,CSCI 12042,3,3.0
51,2,Spring 2025,CSCI 12052,3,2.7
51,2,Spring 2025,CSCI 12063,3,2.3
52,1,Fall 2024,CSCI 11014,3,3.0
52,1,Fall 2024,CSCI 11023,3,3.7
52,1,Fall 2024,CSCI 11032,3,2.3
52,1,Fall 2024,CSCI 11042,3,3.0
52,1,Fall 2024,CSCI 11052,3,2.3
52,1,Fall 2024,CSCI 11062,3,3.3
52,1,Fall 2024,DELT 13302,3,3.3
52,1,Fall 2024,CSCI 11072,2,3.0
52,2,Spring 2025,CSCI 12013,3,3.3
52,2,Spring 2025,CSCI 12022,3,2.3
52,2,Spring 2025,CSCI 12033,3,3.3
52,2,Spring 2025,CSCI 12042,3,2.3
52,2,Spring 2025,CSCI 12052,3,2.3
52,2,Spring 2025,CSCI 12063,3,3.0
53,1,Fall 2021,CSCI 11014,3,2.0
53,1,Fall 2021,CSCI 11023,3,2.3
53,1,Fall 2021,CSCI 11032,3,2.7
53,1,Fall 2021,CSCI 11042,3,2.0
53,1,Fall 2021,CSCI 11052,3,3.0
53,1,Fall 2021,CSCI 11062,3,2.7
53,1,Fall 2021,DELT 13302,3,2.7
53,1,Fall 2021,CSCI 11072,3,2.3
53,2,Spring 2022,CSCI 12013,3,4.0
53,2,Spring 2022,CSCI 12022,3,2.0
53,2,Spring 2022,CSCI 12033,3,2.7
53,2,Spring 2022,CSCI 12042,3,2.0
53,2,Spring 2022,CSCI 12052,3,2.3
53,2,Spring 2022,CSCI 12063,3,3.3
53,3,Fall 2022,CSCI 21013,3,3.3
53,3,Fall 2022,CSCI 21023,3,2.0
53,3,Fall 2022,CSCI 21033,3,2.0
53,3,Fall 2022,CSCI 21042,3,2.0
53,3,Fall 2022,CSCI 21052,3,2.3
53,3,Fall 2022,CSCI 21062,3,2.3
53,3,Fall 2022,CSCI 23072,3,2.7
53,3,Fall 2022,DELT 21212,3,2.7
53,3,Fall 2022,MGMT 21012,3,2.7
53,4,Spring 2023,CSCI 22012,3,2.3
53,4,Spring 2023,CSCI 22022,3,3.0
53,4,Spring 2023,CSCI 22032,3,3.3
53,4,Spring 2023,CSCI 22042,3,2.3
53,4,Spring 2023,CSCI 22052,3,3.0
53,4,Spring 2023,CSCI 22062,3,4.0
53,4,Spring 2023,CSCI 22082,3,2.0
53,4,Spring 2023,MGMT 22012,3,3.0
53,4,Spring 2023,CSCI 22072,2,2.7
53,5,Fall 2023,CSCI 31014,3,2.0
53,5,Fall 2023,DELT 33212,3,2.0
53,5,Fall 2023,MGMT 31012,3,2.3
53,5,Fall 2023,CSCI 31082,3,2.0
53,5,Fall 2023,CSEC 31012,3,3.0
53,5,Fall 2023,CSEC 31022,3,2.0
53,6,Spring 2024,CSCI 32012,3,2.0
53,6,Spring 2024,CSCI 32022,3,2.0
53,6,Spring 2024,CSCI 32032,3,2.0
53,6,Spring 2024,CSCI 32042,3,3.3
53,6,Spring 2024,DELT 33212,3,2.7
53,6,Spring 2024,MGMT 31012,3,2.7
53,6,Spring 2024,CSEC 32012,3,2.0
53,6,Spring 2024,CSEC 32022,3,3.0
53,6,Spring 2024,CSEC 32032,3,2.0
53,7,Fall 2024,CSCI 43018,3,2.0
53,7,Fall 2024,CSCI 44026,3,2.0
53,7,Fall 2024,CSEC 44012,3,2.3
53,7,Fall 2024,CSEC 44022,3,3.0
53,7,Fall 2024,CSEC 44032,3,3.0
53,7,Fall 2024,CSEC 44042,3,2.0
53,7,Fall 2024,CSEC 44062,3,2.0
53,7,Fall 2024,CSEC 44072,3,2.3
53,7,Fall 2024,DSCI 44022,3,2.7
53,7,Fall 2024,DSCI 44033,3,3.3
53,7,Fall 2024,DSCI 44052,3,3.0
53,7,Fall 2024,AINT 44042,3,2.0
53,7,Fall 2024,SCOM 44022,3,3.0
53,7,Fall 2024,CSEC 44102,2,2.3
53,7,Fall 2024,CSEC 44052,3,2.0
53,8,Spring 2025,CSCI 43018,3,2.7
53,8,Spring 2025,CSCI 44026,3,3.0
53,8,Spring 2025,CSEC 44012,3,2.3
53,8,Spring 2025,CSEC 44022,3,2.3
53,8,Spring 2025,CSEC 44032,3,2.7
53,8,Spring 2025,CSEC 44042,3,2.0
53,8,Spring 2025,CSEC 44062,3,2.3
53,8,Spring 2025,CSEC 44072,3,2.3
53,8,Spring 2025,DSCI 44022,3,2.7
53,8,Spring 2025,DSCI 44033,3,2.0
53,8,Spring 2025,DSCI 44052,3,2.0
53,8,Spring 2025,AINT 44042,3,2.0
53,8,Spring 2025,SCOM 44022,3,2.7
53,8,Spring 2025,CSEC 44052,2,2.0
53,8,Spring 2025,CSEC 44092,3,3.0
54,1,Fall 2020,CSCI 11014,3,2.0
54,1,Fall 2020,CSCI 11023,3,2.7
54,1,Fall 2020,CSCI 11032,3,2.0
54,1,Fall 2020,CSCI 11042,3,2.0
54,1,Fall 2020,CSCI 11052,3,2.0
54,1,Fall 2020,CSCI 11062,3,3.0
54,1,Fall 2020,DELT 13302,3,3.3
54,1,Fall 2020,CSCI 11072,3,2.0
54,2,Spring 2021,CSCI 12013,3,2.3
54,2,Spring 2021,CSCI 12022,3,3.7
54,2,Spring 2021,CSCI 12033,3,2.0
54,2,Spring 2021,CSCI 12042,3,2.3
54,2,Spring 2021,CSCI 12052,3,3.0
54,2,Spring 2021,CSCI 12063,3,2.0
54,3,Fall 2021,CSCI 21013,3,2.0
54,3,Fall 2021,CSCI 21023,3,2.3
54,3,Fall 2021,CSCI 21033,3,2.7
54,3,Fall 2021,CSCI 21042,3,2.0
54,3,Fall 2021,CSCI 21052,3,2.0
54,3,Fall 2021,CSCI 21062,3,2.0
54,3,Fall 2021,CSCI 23072,3,2.3
54,3,Fall 2021,DELT 21212,3,2.0
54,3,Fall 2021,MGMT 21012,3,2.3
54,4,Spring 2022,CSCI 22012,3,3.0
54,4,Spring 2022,CSCI 22022,3,2.7
54,4,Spring 2022,CSCI 22032,3,2.3
54,4,Spring 2022,CSCI 22042,3,2.3
54,4,Spring 2022,CSCI 22052,3,2.0
54,4,Spring 2022,CSCI 22062,3,2.3
54,4,Spring 2022,CSCI 22082,3,2.0
54,4,Spring 2022,MGMT 22012,3,2.3
54,4,Spring 2022,CSCI 22072,2,3.3
54,5,Fall 2022,CSCI 31014,3,2.0
54,5,Fall 2022,DELT 33212,3,2.7
54,5,Fall 2022,MGMT 31012,3,2.7
54,5,Fall 2022,CSCI 31082,3,2.0
54,5,Fall 2022,CSEC 31012,3,2.0
54,5,Fall 2022,CSEC 31022,3,2.7
54,5,Fall 2022,CSCI 31052,2,2.3
54,5,Fall 2022,CSCI 31032,2,2.0
54,6,Spring 2023,CSCI 32012,3,2.0
54,6,Spring 2023,CSCI 32022,3,2.0
54,6,Spring 2023,CSCI 32032,3,2.3
54,6,Spring 2023,CSCI 32042,3,3.0
54,6,Spring 2023,DELT 33212,3,2.0
54,6,Spring 2023,MGMT 31012,3,2.0
54,6,Spring 2023,CSEC 32012,3,2.3
54,6,Spring 2023,CSEC 32022,3,2.3
54,6,Spring 2023,CSEC 32032,3,2.0
54,6,Spring 2023,CSCI 32092,2,2.7
54,6,Spring 2023,CSCI 32062,2,2.0
54,7,Fall 2023,CSCI 43018,3,2.0
54,7,Fall 2023,CSCI 44026,3,2.0
54,7,Fall 2023,CSEC 44012,3,3.0
54,7,Fall 2023,CSEC 44022,3,2.0
54,7,Fall 2023,CSEC 44032,3,2.3
54,7,Fall 2023,CSEC 44042,3,2.7
54,7,Fall 2023,CSEC 44062,3,2.7
54,7,Fall 2023,CSEC 44072,3,2.0
54,7,Fall 2023,DSCI 44022,3,2.0
54,7,Fall 2023,DSCI 44033,3,2.0
54,7,Fall 2023,DSCI 44052,3,2.0
54,7,Fall 2023,AINT 44042,3,2.7
54,7,Fall 2023,SCOM 44022,3,2.0
54,7,Fall 2023,CSCI 44082,3,2.0
54,7,Fall 2023,CSCI 44052,3,2.3
54,8,Spring 2024,CSCI 43018,3,2.0
54,8,Spring 2024,CSCI 44026,3,2.0
54,8,Spring 2024,CSEC 44012,3,2.0
54,8,Spring 2024,CSEC 44022,3,2.0
54,8,Spring 2024,CSEC 44032,3,2.7
54,8,Spring 2024,CSEC 44042,3,2.0
54,8,Spring 2024,CSEC 44062,3,2.0
54,8,Spring 2024,CSEC 44072,3,3.3
54,8,Spring 2024,DSCI 44022,3,2.7
54,8,Spring 2024,DSCI 44033,3,2.0
54,8,Spring 2024,DSCI 44052,3,3.0
54,8,Spring 2024,AINT 44042,3,2.0
54,8,Spring 2024,SCOM 44022,3,2.3
54,8,Spring 2024,CSCI 44103,3,2.0
54,8,Spring 2024,CSCI 44072,3,2.7
55,1,Fall 2023,CSCI 11014,3,3.3
55,1,Fall 2023,CSCI 11023,3,3.7
55,1,Fall 2023,CSCI 11032,3,3.3
55,1,Fall 2023,CSCI 11042,3,3.0
55,1,Fall 2023,CSCI 11052,3,2.0
55,1,Fall 2023,CSCI 11062,3,3.0
55,1,Fall 2023,DELT 13302,3,2.7
55,1,Fall 2023,CSCI 11072,2,2.0
55,2,Spring 2024,CSCI 12013,3,3.0
55,2,Spring 2024,CSCI 12022,3,2.7
55,2,Spring 2024,CSCI 12033,3,3.0
55,2,Spring 2024,CSCI 12042,3,3.0
55,2,Spring 2024,CSCI 12052,3,3.0
55,2,Spring 2024,CSCI 12063,3,3.0
55,3,Fall 2024,CSCI 21013,3,2.7
55,3,Fall 2024,CSCI 21023,3,3.0
55,3,Fall 2024,CSCI 21033,3,2.3
55,3,Fall 2024,CSCI 21042,3,2.3
55,3,Fall 2024,CSCI 21052,3,3.0
55,3,Fall 2024,CSCI 21062,3,2.7
55,3,Fall 2024,CSCI 23072,3,3.0
55,3,Fall 2024,DELT 21212,3,3.0
55,3,Fall 2024,MGMT 21012,3,2.3
55,4,Spring 2025,CSCI 22012,3,2.7
55,4,Spring 2025,CSCI 22022,3,3.0
55,4,Spring 2025,CSCI 22032,3,3.0
55,4,Spring 2025,CSCI 22042,3,3.3
55,4,Spring 2025,CSCI 22052,3,2.0
55,4,Spring 2025,CSCI 22062,3,2.3
55,4,Spring 2025,CSCI 22082,3,3.3
55,4,Spring 2025,MGMT 22012,3,2.7
55,4,Spring 2025,CSCI 22072,3,3.0
56,1,Fall 2021,CSCI 11014,3,2.7
56,1,Fall 2021,CSCI 11023,3,2.7
56,1,Fall 2021,CSCI 11032,3,3.0
56,1,Fall 2021,CSCI 11042,3,3.0
56,1,Fall 2021,CSCI 11052,3,2.3
56,1,Fall 2021,CSCI 11062,3,2.0
56,1,Fall 2021,DELT 13302,3,2.3
56,1,Fall 2021,CSCI 11072,3,2.0
56,2,Spring 2022,CSCI 12013,3,3.0
56,2,Spring 2022,CSCI 12022,3,2.7
56,2,Spring 2022,CSCI 12033,3,2.3
56,2,Spring 2022,CSCI 12042,3,3.0
56,2,Spring 2022,CSCI 12052,3,2.7
56,2,Spring 2022,CSCI 12063,3,3.0
56,3,Fall 2022,CSCI 21013,3,2.0
56,3,Fall 2022,CSCI 21023,3,2.0
56,3,Fall 2022,CSCI 21033,3,3.3
56,3,Fall 2022,CSCI 21042,3,2.7
56,3,Fall 2022,CSCI 21052,3,2.0
56,3,Fall 2022,CSCI 21062,3,2.3
56,3,Fall 2022,CSCI 23072,3,2.7
56,3,Fall 2022,DELT 21212,3,3.3
56,3,Fall 2022,MGMT 21012,3,2.0
56,4,Spring 2023,CSCI 22012,3,2.3
56,4,Spring 2023,CSCI 22022,3,3.3
56,4,Spring 2023,CSCI 22032,3,2.0
56,4,Spring 2023,CSCI 22042,3,3.3
56,4,Spring 2023,CSCI 22052,3,2.7
56,4,Spring 2023,CSCI 22062,3,2.7
56,4,Spring 2023,CSCI 22082,3,2.0
56,4,Spring 2023,MGMT 22012,3,2.7
56,4,Spring 2023,CSCI 22072,3,2.7
56,5,Fall 2023,CSCI 31014,3,2.7
56,5,Fall 2023,DELT 33212,3,2.3
56,5,Fall 2023,MGMT 31012,3,2.3
56,5,Fall 2023,CSCI 31082,3,3.3
56,5,Fall 2023,CSEC 31012,3,2.0
56,5,Fall 2023,CSEC 31022,3,2.3
56,5,Fall 2023,AINT 31012,2,2.0
56,5,Fall 2023,AINT 31022,3,3.7
56,6,Spring 2024,CSCI 32012,3,3.3
56,6,Spring 2024,CSCI 32022,3,2.7
56,6,Spring 2024,CSCI 32032,3,2.3
56,6,Spring 2024,CSCI 32042,3,2.7
56,6,Spring 2024,DELT 33212,3,2.7
56,6,Spring 2024,MGMT 31012,3,2.7
56,6,Spring 2024,CSEC 32012,3,2.7
56,6,Spring 2024,CSEC 32022,3,2.3
56,6,Spring 2024,CSEC 32032,3,2.3
56,6,Spring 2024,AINT 32022,3,2.0
56,6,Spring 2024,AINT 32012,2,2.7
56,7,Fall 2024,CSCI 43018,3,2.7
56,7,Fall 2024,CSCI 44026,3,2.3
56,7,Fall 2024,CSEC 44012,3,3.0
56,7,Fall 2024,CSEC 44022,3,2.7
56,7,Fall 2024,CSEC 44032,3,2.7
56,7,Fall 2024,CSEC 44042,3,2.7
56,7,Fall 2024,CSEC 44062,3,2.7
56,7,Fall 2024,CSEC 44072,3,2.7
56,7,Fall 2024,DSCI 44022,3,2.3
56,7,Fall 2024,DSCI 44033,3,3.7
56,7,Fall 2024,DSCI 44052,3,3.7
56,7,Fall 2024,AINT 44042,3,2.7
56,7,Fall 2024,SCOM 44022,3,2.7
56,7,Fall 2024,AINT 44022,3,2.3
56,7,Fall 2024,AINT 44072,2,2.3
56,8,Spring 2025,CSCI 43018,3,2.7
56,8,Spring 2025,CSCI 44026,3,2.7
56,8,Spring 2025,CSEC 44012,3,3.0
56,8,Spring 2025,CSEC 44022,3,2.3
56,8,Spring 2025,CSEC 44032,3,2.3
56,8,Spring 2025,CSEC 44042,3,2.3
56,8,Spring 2025,CSEC 44062,3,2.0
56,8,Spring 2025,CSEC 44072,3,3.3
56,8,Spring 2025,DSCI 44022,3,2.7
56,8,Spring 2025,DSCI 44033,3,3.0
56,8,Spring 2025,DSCI 44052,3,2.0
56,8,Spring 2025,AINT 44042,3,2.0
56,8,Spring 2025,SCOM 44022,3,2.7
56,8,Spring 2025,AINT 44062,3,3.0
56,8,Spring 2025,AINT 44032,2,2.3
57,1,Fall 2020,CSCI 11014,3,2.0
57,1,Fall 2020,CSCI 11023,3,3.0
57,1,Fall 2020,CSCI 11032,3,2.0
57,1,Fall 2020,CSCI 11042,3,2.0
57,1,Fall 2020,CSCI 11052,3,2.3
57,1,Fall 2020,CSCI 11062,3,3.3
57,1,Fall 2020,DELT 13302,3,2.3
57,1,Fall 2020,CSCI 11072,2,2.0
57,2,Spring 2021,CSCI 12013,3,2.0
57,2,Spring 2021,CSCI 12022,3,2.0
57,2,Spring 2021,CSCI 12033,3,2.0
57,2,Spring 2021,CSCI 12042,3,2.7
57,2,Spring 2021,CSCI 12052,3,2.7
57,2,Spring 2021,CSCI 12063,3,2.0
57,3,Fall 2021,CSCI 21013,3,2.7
57,3,Fall 2021,CSCI 21023,3,2.0
57,3,Fall 2021,CSCI 21033,3,2.0
57,3,Fall 2021,CSCI 21042,3,2.3
57,3,Fall 2021,CSCI 21052,3,2.0
57,3,Fall 2021,CSCI 21062,3,2.7
57,3,Fall 2021,CSCI 23072,3,2.0
57,3,Fall 2021,DELT 21212,3,2.0
57,3,Fall 2021,MGMT 21012,3,2.0
57,4,Spring 2022,CSCI 22012,3,2.7
57,4,Spring 2022,CSCI 22022,3,2.0
57,4,Spring 2022,CSCI 22032,3,2.0
57,4,Spring 2022,CSCI 22042,3,2.0
57,4,Spring 2022,CSCI 22052,3,2.0
57,4,Spring 2022,CSCI 22062,3,2.3
57,4,Spring 2022,CSCI 22082,3,2.0
57,4,Spring 2022,MGMT 22012,3,2.3
57,4,Spring 2022,CSCI 22072,3,2.0
57,5,Fall 2022,CSCI 31014,3,2.0
57,5,Fall 2022,DELT 33212,3,2.0
57,5,Fall 2022,MGMT 31012,3,2.0
57,5,Fall 2022,CSCI 31082,3,2.3
57,5,Fall 2022,CSEC 31012,3,2.3
57,5,Fall 2022,CSEC 31022,3,2.7
57,6,Spring 2023,CSCI 32012,3,3.3
57,6,Spring 2023,CSCI 32022,3,2.0
57,6,Spring 2023,CSCI 32032,3,2.0
57,6,Spring 2023,CSCI 32042,3,2.0
57,6,Spring 2023,DELT 33212,3,2.0
57,6,Spring 2023,MGMT 31012,3,2.3
57,6,Spring 2023,CSEC 32012,3,2.7
57,6,Spring 2023,CSEC 32022,3,2.3
57,6,Spring 2023,CSEC 32032,3,2.0
57,7,Fall 2023,CSCI 43018,3,2.7
57,7,Fall 2023,CSCI 44026,3,3.3
57,7,Fall 2023,CSEC 44012,3,2.3
57,7,Fall 2023,CSEC 44022,3,2.0
57,7,Fall 2023,CSEC 44032,3,3.0
57,7,Fall 2023,CSEC 44042,3,2.7
57,7,Fall 2023,CSEC 44062,3,2.0
57,7,Fall 2023,CSEC 44072,3,2.0
57,7,Fall 2023,DSCI 44022,3,2.7
57,7,Fall 2023,DSCI 44033,3,2.7
57,7,Fall 2023,DSCI 44052,3,2.0
57,7,Fall 2023,AINT 44042,3,2.0
57,7,Fall 2023,SCOM 44022,3,2.3
57,7,Fall 2023,CSEC 44052,2,2.0
57,7,Fall 2023,CSEC 44082,2,2.0
57,8,Spring 2024,CSCI 43018,3,2.0
57,8,Spring 2024,CSCI 44026,3,2.7
57,8,Spring 2024,CSEC 44012,3,2.0
57,8,Spring 2024,CSEC 44022,3,2.7
57,8,Spring 2024,CSEC 44032,3,2.0
57,8,Spring 2024,CSEC 44042,3,2.3
57,8,Spring 2024,CSEC 44062,3,2.0
57,8,Spring 2024,CSEC 44072,3,2.3
57,8,Spring 2024,DSCI 44022,3,2.3
57,8,Spring 2024,DSCI 44033,3,2.7
57,8,Spring 2024,DSCI 44052,3,2.0
57,8,Spring 2024,AINT 44042,3,2.0
57,8,Spring 2024,SCOM 44022,3,2.3
57,8,Spring 2024,CSEC 44052,3,2.3
57,8,Spring 2024,CSEC 44102,2,2.0
58,1,Fall 2022,CSCI 11014,3,3.0
58,1,Fall 2022,CSCI 11023,3,2.3
58,1,Fall 2022,CSCI 11032,3,2.7
58,1,Fall 2022,CSCI 11042,3,3.3
58,1,Fall 2022,CSCI 11052,3,2.0
58,1,Fall 2022,CSCI 11062,3,2.0
58,1,Fall 2022,DELT 13302,3,2.3
58,1,Fall 2022,CSCI 11072,3,2.3
58,2,Spring 2023,CSCI 12013,3,3.3
58,2,Spring 2023,CSCI 12022,3,2.3
58,2,Spring 2023,CSCI 12033,3,2.7
58,2,Spring 2023,CSCI 12042,3,2.0
58,2,Spring 2023,CSCI 12052,3,3.0
58,2,Spring 2023,CSCI 12063,3,2.0
58,3,Fall 2023,CSCI 21013,3,2.0
58,3,Fall 2023,CSCI 21023,3,3.0
58,3,Fall 2023,CSCI 21033,3,2.7
58,3,Fall 2023,CSCI 21042,3,2.7
58,3,Fall 2023,CSCI 21052,3,2.7
58,3,Fall 2023,CSCI 21062,3,2.0
58,3,Fall 2023,CSCI 23072,3,2.7
58,3,Fall 2023,DELT 21212,3,3.0
58,3,Fall 2023,MGMT 21012,3,3.3
58,4,Spring 2024,CSCI 22012,3,2.0
58,4,Spring 2024,CSCI 22022,3,2.0
58,4,Spring 2024,CSCI 22032,3,2.0
58,4,Spring 2024,CSCI 22042,3,2.7
58,4,Spring 2024,CSCI 22052,3,2.0
58,4,Spring 2024,CSCI 22062,3,2.0
58,4,Spring 2024,CSCI 22082,3,2.3
58,4,Spring 2024,MGMT 22012,3,2.3
58,4,Spring 2024,CSCI 22072,2,2.0
58,5,Fall 2024,CSCI 31014,3,2.0
58,5,Fall 2024,DELT 33212,3,2.3
58,5,Fall 2024,MGMT 31012,3,2.0
58,5,Fall 2024,CSCI 31082,3,2.0
58,5,Fall 2024,CSEC 31012,3,2.0
58,5,Fall 2024,CSEC 31022,3,2.0
58,5,Fall 2024,SCOM 31032,3,2.3
58,5,Fall 2024,SCOM 31013,2,2.0
58,6,Spring 2025,CSCI 32012,3,2.7
58,6,Spring 2025,CSCI 32022,3,2.3
58,6,Spring 2025,CSCI 32032,3,2.0
58,6,Spring 2025,CSCI 32042,3,2.7
58,6,Spring 2025,DELT 33212,3,2.7
58,6,Spring 2025,MGMT 31012,3,2.3
58,6,Spring 2025,CSEC 32012,3,2.0
58,6,Spring 2025,CSEC 32022,3,3.0
58,6,Spring 2025,CSEC 32032,3,2.0
58,6,Spring 2025,SCOM 32012,3,2.3
59,1,Fall 2024,CSCI 11014,3,2.3
59,1,Fall 2024,CSCI 11023,3,2.0
59,1,Fall 2024,CSCI 11032,3,2.0
59,1,Fall 2024,CSCI 11042,3,2.0
59,1,Fall 2024,CSCI 11052,3,2.0
59,1,Fall 2024,CSCI 11062,3,2.3
59,1,Fall 2024,DELT 13302,3,2.7
59,1,Fall 2024,CSCI 11072,3,2.0
59,2,Spring 2025,CSCI 12013,3,2.0
59,2,Spring 2025,CSCI 12022,3,2.7
59,2,Spring 2025,CSCI 12033,3,2.3
59,2,Spring 2025,CSCI 12042,3,2.0
59,2,Spring 2025,CSCI 12052,3,2.0
59,2,Spring 2025,CSCI 12063,3,3.0
60,1,Fall 2020,CSCI 11014,3,2.3
60,1,Fall 2020,CSCI 11023,3,3.7
60,1,Fall 2020,CSCI 11032,3,2.7
60,1,Fall 2020,CSCI 11042,3,2.0
60,1,Fall 2020,CSCI 11052,3,3.0
60,1,Fall 2020,CSCI 11062,3,3.0
60,1,Fall 2020,DELT 13302,3,2.3
60,1,Fall 2020,CSCI 11072,2,2.7
60,2,Spring 2021,CSCI 12013,3,2.7
60,2,Spring 2021,CSCI 12022,3,2.3
60,2,Spring 2021,CSCI 12033,3,2.3
60,2,Spring 2021,CSCI 12042,3,2.0
60,2,Spring 2021,CSCI 12052,3,3.0
60,2,Spring 2021,CSCI 12063,3,2.3
60,3,Fall 2021,CSCI 21013,3,3.0
60,3,Fall 2021,CSCI 21023,3,2.7
60,3,Fall 2021,CSCI 21033,3,2.7
60,3,Fall 2021,CSCI 21042,3,2.7
60,3,Fall 2021,CSCI 21052,3,2.7
60,3,Fall 2021,CSCI 21062,3,2.3
60,3,Fall 2021,CSCI 23072,3,3.0
60,3,Fall 2021,DELT 21212,3,2.3
60,3,Fall 2021,MGMT 21012,3,3.0
60,4,Spring 2022,CSCI 22012,3,2.0
60,4,Spring 2022,CSCI 22022,3,3.0
60,4,Spring 2022,CSCI 22032,3,3.0
60,4,Spring 2022,CSCI 22042,3,2.0
60,4,Spring 2022,CSCI 22052,3,2.7
60,4,Spring 2022,CSCI 22062,3,2.0
60,4,Spring 2022,CSCI 22082,3,2.7
60,4,Spring 2022,MGMT 22012,3,2.7
60,4,Spring 2022,CSCI 22072,2,3.0
60,5,Fall 2022,CSCI 31014,3,2.7
60,5,Fall 2022,DELT 33212,3,2.0
60,5,Fall 2022,MGMT 31012,3,3.0
60,5,Fall 2022,CSCI 31082,3,2.7
60,5,Fall 2022,CSEC 31012,3,2.3
60,5,Fall 2022,CSEC 31022,3,2.0
60,5,Fall 2022,AINT 31012,2,2.3
60,5,Fall 2022,AINT 31022,3,2.0
60,6,Spring 2023,CSCI 32012,3,3.0
60,6,Spring 2023,CSCI 32022,3,3.0
60,6,Spring 2023,CSCI 32032,3,2.3
60,6,Spring 2023,CSCI 32042,3,2.0
60,6,Spring 2023,DELT 33212,3,2.0
60,6,Spring 2023,MGMT 31012,3,3.3
60,6,Spring 2023,CSEC 32012,3,2.0
60,6,Spring 2023,CSEC 32022,3,2.7
60,6,Spring 2023,CSEC 32032,3,2.7
60,6,Spring 2023,AINT 32022,2,2.3
60,6,Spring 2023,AINT 32012,2,2.0
60,7,Fall 2023,CSCI 43018,3,2.3
60,7,Fall 2023,CSCI 44026,3,3.0
60,7,Fall 2023,CSEC 44012,3,2.0
60,7,Fall 2023,CSEC 44022,3,2.3
60,7,Fall 2023,CSEC 44032,3,2.0
60,7,Fall 2023,CSEC 44042,3,2.7
60,7,Fall 2023,CSEC 44062,3,2.3
60,7,Fall 2023,CSEC 44072,3,2.0
60,7,Fall 2023,DSCI 44022,3,2.0
60,7,Fall 2023,DSCI 44033,3,2.0
60,7,Fall 2023,DSCI 44052,3,2.0
60,7,Fall 2023,AINT 44042,3,2.7
60,7,Fall 2023,SCOM 44022,3,3.0
60,7,Fall 2023,AINT 44012,2,2.3
60,7,Fall 2023,AINT 44062,2,2.7
60,8,Spring 2024,CSCI 43018,3,2.3
60,8,Spring 2024,CSCI 44026,3,2.0
60,8,Spring 2024,CSEC 44012,3,2.0
60,8,Spring 2024,CSEC 44022,3,2.7
60,8,Spring 2024,CSEC 44032,3,2.3
60,8,Spring 2024,CSEC 44042,3,2.3
60,8,Spring 2024,CSEC 44062,3,3.3
60,8,Spring 2024,CSEC 44072,3,2.7
60,8,Spring 2024,DSCI 44022,3,2.7
60,8,Spring 2024,DSCI 44033,3,3.0
60,8,Spring 2024,DSCI 44052,3,2.7
60,8,Spring 2024,AINT 44042,3,2.7
60,8,Spring 2024,SCOM 44022,3,3.0
60,8,Spring 2024,AINT 44062,2,2.0
60,8,Spring 2024,AINT 44012,2,2.0
61,1,Fall 2022,CSCI 11014,3,3.7
